# Prompts for fixing all data quality issues
# Copy and paste these prompts into Cursor chat when working on each file
# Format: Record ID | File Path | Issue Count | Prompt

mapkoenizch | CH/CH-BE/geo/mapkoenizch.yaml | 5 issues | Fix all data quality issues for mapkoenizch. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
repositorioautonomaeduco | CO/Federal/scientific/repositorioautonomaeduco.yaml | 5 issues | Fix all data quality issues for repositorioautonomaeduco. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
microzonazioneregionebasilicatait | IT/IT-77/geo/microzonazioneregionebasilicatait.yaml | 5 issues | Fix all data quality issues for microzonazioneregionebasilicatait. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
sdiprovincialodiit | IT/IT-25/geo/sdiprovincialodiit.yaml | 5 issues | Fix all data quality issues for sdiprovincialodiit. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
geoserverprotezionecivilefvgit | IT/IT-36/geo/geoserverprotezionecivilefvgit.yaml | 5 issues | Fix all data quality issues for geoserverprotezionecivilefvgit. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
datiemiliaromagnait | IT/IT-45/opendata/datiemiliaromagnait.yaml | 5 issues | Fix all data quality issues for datiemiliaromagnait. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
datatdmprojectit | IT/Federal/opendata/datatdmprojectit.yaml | 5 issues | Fix all data quality issues for datatdmprojectit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 2 more
lodaciit | IT/Federal/opendata/lodaciit.yaml | 5 issues | Fix all data quality issues for lodaciit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
geoservercomunefanopuit | IT/Federal/geo/geoservercomunefanopuit.yaml | 5 issues | Fix all data quality issues for geoservercomunefanopuit. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
geoserversdilabd4scienceorg | World/Federal/geo/geoserversdilabd4scienceorg.yaml | 5 issues | Fix all data quality issues for geoserversdilabd4scienceorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
mzgisportalmzeccoom | OM/geo/mzgisportalmzeccoom.yaml | 5 issues | Fix all data quality issues for mzgisportalmzeccoom. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
wslioserviceslrcgovonca | CA/CA-ON/geo/wslioserviceslrcgovonca.yaml | 5 issues | Fix all data quality issues for wslioserviceslrcgovonca. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
opengisreginaca | CA/CA-SK/geo/opengisreginaca.yaml | 5 issues | Fix all data quality issues for opengisreginaca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
dataaadncaandcgcca | CA/Federal/geo/dataaadncaandcgcca.yaml | 5 issues | Fix all data quality issues for dataaadncaandcgcca. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
gisispuru | RU/Federal/geo/gisispuru.yaml | 5 issues | Fix all data quality issues for gisispuru. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
mapserverceplrssiru | RU/Federal/geo/mapserverceplrssiru.yaml | 5 issues | Fix all data quality issues for mapserverceplrssiru. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
gisesimoru | RU/Federal/geo/gisesimoru.yaml | 5 issues | Fix all data quality issues for gisesimoru. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
impulsedataorg | World/Federal/opendata/impulsedataorg.yaml | 5 issues | Fix all data quality issues for impulsedataorg. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
catalogriitsnet | World/Federal/opendata/catalogriitsnet.yaml | 5 issues | Fix all data quality issues for catalogriitsnet. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
korinainfo | World/Federal/geo/korinainfo.yaml | 5 issues | Fix all data quality issues for korinainfo. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
mapsdgsudeledu | World/Federal/geo/mapsdgsudeledu.yaml | 5 issues | Fix all data quality issues for mapsdgsudeledu. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
infolensgiscdnnet | World/Federal/geo/infolensgiscdnnet.yaml | 5 issues | Fix all data quality issues for infolensgiscdnnet. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
server7tplgisorg | World/Federal/geo/server7tplgisorg.yaml | 5 issues | Fix all data quality issues for server7tplgisorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
22118020425 | World/Federal/geo/22118020425.yaml | 5 issues | Fix all data quality issues for 22118020425. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
sigcapnoiporg | World/Federal/geo/sigcapnoiporg.yaml | 5 issues | Fix all data quality issues for sigcapnoiporg. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
geospatialorg | World/Federal/geo/geospatialorg.yaml | 5 issues | Fix all data quality issues for geospatialorg. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
gissvrleepaorg | World/Federal/geo/gissvrleepaorg.yaml | 5 issues | Fix all data quality issues for gissvrleepaorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
portaldiskoscggcom | World/Federal/geo/portaldiskoscggcom.yaml | 5 issues | Fix all data quality issues for portaldiskoscggcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
wwwefsedgecom | World/Federal/geo/wwwefsedgecom.yaml | 5 issues | Fix all data quality issues for wwwefsedgecom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
vpskajoservicescom | World/Federal/geo/vpskajoservicescom.yaml | 5 issues | Fix all data quality issues for vpskajoservicescom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
nileaplwashingtonedu | World/Federal/geo/nileaplwashingtonedu.yaml | 5 issues | Fix all data quality issues for nileaplwashingtonedu. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
mapsdsmcity | World/Federal/geo/mapsdsmcity.yaml | 5 issues | Fix all data quality issues for mapsdsmcity. Issues: MISSING_TAGS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
livefeeds2arcgiscom | World/Federal/geo/livefeeds2arcgiscom.yaml | 5 issues | Fix all data quality issues for livefeeds2arcgiscom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
mapsgeocatnet | World/Federal/geo/mapsgeocatnet.yaml | 5 issues | Fix all data quality issues for mapsgeocatnet. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
fieldgeoserverjrsrpcom | World/Federal/geo/fieldgeoserverjrsrpcom.yaml | 5 issues | Fix all data quality issues for fieldgeoserverjrsrpcom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
services1arcgiscom | World/Federal/geo/services1arcgiscom.yaml | 5 issues | Fix all data quality issues for services1arcgiscom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
iwebgiscom | World/Federal/geo/iwebgiscom.yaml | 5 issues | Fix all data quality issues for iwebgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
spatialagsvhbcom | World/Federal/geo/spatialagsvhbcom.yaml | 5 issues | Fix all data quality issues for spatialagsvhbcom. Issues: MISSING_TAGS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
wuemocanet | World/Federal/geo/wuemocanet.yaml | 5 issues | Fix all data quality issues for wuemocanet. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
tomcatmedchmnet | World/Federal/geo/tomcatmedchmnet.yaml | 5 issues | Fix all data quality issues for tomcatmedchmnet. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
2184157242 | World/Federal/geo/2184157242.yaml | 5 issues | Fix all data quality issues for 2184157242. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
gis1servirglobalnet | World/Federal/geo/gis1servirglobalnet.yaml | 5 issues | Fix all data quality issues for gis1servirglobalnet. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
12919420510 | World/Federal/geo/12919420510.yaml | 5 issues | Fix all data quality issues for 12919420510. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
zoobankorg | World/scientific/zoobankorg.yaml | 5 issues | Fix all data quality issues for zoobankorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
red2stageiucnredlistorg | World/scientific/red2stageiucnredlistorg.yaml | 5 issues | Fix all data quality issues for red2stageiucnredlistorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
talismoagovtw | TW/Federal/geo/talismoagovtw.yaml | 5 issues | Fix all data quality issues for talismoagovtw. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
datemegagisro | RO/Federal/geo/datemegagisro.yaml | 5 issues | Fix all data quality issues for datemegagisro. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
otmdrapro | RO/Federal/geo/otmdrapro.yaml | 5 issues | Fix all data quality issues for otmdrapro. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
geoserverdeapterrasignaio | RO/Federal/geo/geoserverdeapterrasignaio.yaml | 5 issues | Fix all data quality issues for geoserverdeapterrasignaio. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
gisessensysro | RO/Federal/geo/gisessensysro.yaml | 5 issues | Fix all data quality issues for gisessensysro. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
inspireigrrogeoserver | RO/Federal/geo/inspireigrrogeoserver.yaml | 5 issues | Fix all data quality issues for inspireigrrogeoserver. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
geoportaltabaqatnet | SA/Federal/geo/geoportaltabaqatnet.yaml | 5 issues | Fix all data quality issues for geoportaltabaqatnet. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
duraznogvsigonlinecom | UY/UY-DU/geo/duraznogvsigonlinecom.yaml | 5 issues | Fix all data quality issues for duraznogvsigonlinecom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
gisgjcitygokr | KR/KR-29/geo/gisgjcitygokr.yaml | 5 issues | Fix all data quality issues for gisgjcitygokr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
wwwweathergokr | KR/Federal/geo/wwwweathergokr.yaml | 5 issues | Fix all data quality issues for wwwweathergokr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
preproductionspatialnigovuk | GB/GB-NIR/geo/preproductionspatialnigovuk.yaml | 5 issues | Fix all data quality issues for preproductionspatialnigovuk. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
druidhuttonacuk | GB/GB-SCT/geo/druidhuttonacuk.yaml | 5 issues | Fix all data quality issues for druidhuttonacuk. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 2 more
plymouththedataplace | GB/Federal/opendata/plymouththedataplace.yaml | 5 issues | Fix all data quality issues for plymouththedataplace. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
datosabiertoshcdmzagobar | AR/AR-M/opendata/datosabiertoshcdmzagobar.yaml | 5 issues | Fix all data quality issues for datosabiertoshcdmzagobar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
datosabiertosdesarrollosocialgobar | AR/Federal/opendata/datosabiertosdesarrollosocialgobar.yaml | 5 issues | Fix all data quality issues for datosabiertosdesarrollosocialgobar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
geoserveragroindustriagobar | AR/Federal/geo/geoserveragroindustriagobar.yaml | 5 issues | Fix all data quality issues for geoserveragroindustriagobar. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
spatialserverindustrynswgovau | AU/AU-NSW/geo/spatialserverindustrynswgovau.yaml | 5 issues | Fix all data quality issues for spatialserverindustrynswgovau. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
acefternorgau | AU/AU-VIC/geo/acefternorgau.yaml | 5 issues | Fix all data quality issues for acefternorgau. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
ogcjdlccurtineduau | AU/Federal/geo/ogcjdlccurtineduau.yaml | 5 issues | Fix all data quality issues for ogcjdlccurtineduau. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
mapsaimsgovau | AU/Federal/geo/mapsaimsgovau.yaml | 5 issues | Fix all data quality issues for mapsaimsgovau. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
geoservicesnoordhollandnl | NL/NL-NH/geo/geoservicesnoordhollandnl.yaml | 5 issues | Fix all data quality issues for geoservicesnoordhollandnl. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
geokaerntennetzat | AT/AT-2/geo/geokaerntennetzat.yaml | 5 issues | Fix all data quality issues for geokaerntennetzat. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
gisarnsbergde | DE/DE-NW/geo/gisarnsbergde.yaml | 5 issues | Fix all data quality issues for gisarnsbergde. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
datendigitalemrnde | DE/DE-BW/opendata/datendigitalemrnde.yaml | 5 issues | Fix all data quality issues for datendigitalemrnde. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
spatialvrnde | DE/DE-BW/geo/spatialvrnde.yaml | 5 issues | Fix all data quality issues for spatialvrnde. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 2 more
geodiepholzde | DE/DE-NI/geo/geodiepholzde.yaml | 5 issues | Fix all data quality issues for geodiepholzde. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
datenportalprosperroaufunirostockde | DE/Federal/opendata/datenportalprosperroaufunirostockde.yaml | 5 issues | Fix all data quality issues for datenportalprosperroaufunirostockde. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 2 more
katalogunseregelderde | DE/Federal/opendata/katalogunseregelderde.yaml | 5 issues | Fix all data quality issues for katalogunseregelderde. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
enontekioubihubio | FI/Federal/geo/enontekioubihubio.yaml | 5 issues | Fix all data quality issues for enontekioubihubio. Issues: MISSING_DESCRIPTION, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
inspireruokavirastoawsacom | FI/Federal/geo/inspireruokavirastoawsacom.yaml | 5 issues | Fix all data quality issues for inspireruokavirastoawsacom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
aineistotesrifi | FI/Federal/geo/aineistotesrifi.yaml | 5 issues | Fix all data quality issues for aineistotesrifi. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
datapasamanbaratkabgoid | ID/ID-SB/opendata/datapasamanbaratkabgoid.yaml | 5 issues | Fix all data quality issues for datapasamanbaratkabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
melawikabinasdiorid | ID/ID-JB/geo/melawikabinasdiorid.yaml | 5 issues | Fix all data quality issues for melawikabinasdiorid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
opendatapandeglangkabgoid | ID/ID-BT/opendata/opendatapandeglangkabgoid.yaml | 5 issues | Fix all data quality issues for opendatapandeglangkabgoid. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
lebakkabinasdiorid | ID/ID-BT/geo/lebakkabinasdiorid.yaml | 5 issues | Fix all data quality issues for lebakkabinasdiorid. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
idlienssunivlrfr | FR/FR-NAQ/geo/idlienssunivlrfr.yaml | 5 issues | Fix all data quality issues for idlienssunivlrfr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
georchestracbnblorg | FR/FR-BRE/geo/georchestracbnblorg.yaml | 5 issues | Fix all data quality issues for georchestracbnblorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
agscnicecotedazurorg | FR/FR-PAC/geo/agscnicecotedazurorg.yaml | 5 issues | Fix all data quality issues for agscnicecotedazurorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
data82numeriquefr | FR/Federal/opendata/data82numeriquefr.yaml | 5 issues | Fix all data quality issues for data82numeriquefr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
d4cagglolarochellefr | FR/Federal/opendata/d4cagglolarochellefr.yaml | 5 issues | Fix all data quality issues for d4cagglolarochellefr. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 2 more
geoserversortirdunucleaireorg | FR/Federal/geo/geoserversortirdunucleaireorg.yaml | 5 issues | Fix all data quality issues for geoserversortirdunucleaireorg. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 2 more
xprgeoservicesatmosudorg | FR/Federal/geo/xprgeoservicesatmosudorg.yaml | 5 issues | Fix all data quality issues for xprgeoservicesatmosudorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
cataloguedoterrfr | FR/FR-CVL/geo/cataloguedoterrfr.yaml | 5 issues | Fix all data quality issues for cataloguedoterrfr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 2 more
uclmesmisioneslauclminstitucionaltransparenciadato | ES/ES-CM/scientific/uclmesmisioneslauclminstitucionaltransparenciadato.yaml | 5 issues | Fix all data quality issues for uclmesmisioneslauclminstitucionaltransparenciadato. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
geoservicioscantabriaes | ES/ES-CB/geo/geoservicioscantabriaes.yaml | 5 issues | Fix all data quality issues for geoservicioscantabriaes. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
angelesnavarroopendatasoftcom | ES/ES-AN/opendata/angelesnavarroopendatasoftcom.yaml | 5 issues | Fix all data quality issues for angelesnavarroopendatasoftcom. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
seuecat | ES/ES-CT/opendata/seuecat.yaml | 5 issues | Fix all data quality issues for seuecat. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 2 more
seuecatwebsantquirzedelvallesdadesobertes | ES/Federal/opendata/seuecatwebsantquirzedelvallesdadesobertes.yaml | 5 issues | Fix all data quality issues for seuecatwebsantquirzedelvallesdadesobertes. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
datosalcobendasorgdataset | ES/Federal/opendata/datosalcobendasorgdataset.yaml | 5 issues | Fix all data quality issues for datosalcobendasorgdataset. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
intranetcaibesopendatacatalegdataset | ES/Federal/opendata/intranetcaibesopendatacatalegdataset.yaml | 5 issues | Fix all data quality issues for intranetcaibesopendatacatalegdataset. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
sedeagpdgobessedeelectronicawebvistasformdatosabie | ES/Federal/opendata/sedeagpdgobessedeelectronicawebvistasformdatosabie.yaml | 5 issues | Fix all data quality issues for sedeagpdgobessedeelectronicawebvistasformdatosabie. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
smartcorunaesopendatacorindexhtml | ES/Federal/opendata/smartcorunaesopendatacorindexhtml.yaml | 5 issues | Fix all data quality issues for smartcorunaesopendatacorindexhtml. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
seuecateswebampostadadesobertes | ES/Federal/opendata/seuecateswebampostadadesobertes.yaml | 5 issues | Fix all data quality issues for seuecateswebampostadadesobertes. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 2 more
